round_epochs,val_loss,val_custom_iou,loss,custom_iou,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,last_activation,lr,optimizer,shapes
8,0.2647605363060446,0.26300574225537915,0.2403888655643837,0.32946092825309903,relu,128,0.25,50,512,6,sigmoid,0.001,Adam,brick
8,0.27428731263852585,0.24012456366828844,0.24285016369585896,0.31735990970742467,relu,128,0.25,50,512,6,sigmoid,0.001,Adam,triangle
50,0.5575382195267022,0.14628512602226407,0.5610800081608343,0.14632577492910273,relu,128,0.25,50,512,6,sigmoid,0.001,SGD,brick
50,0.567584753036499,0.14532305446325564,0.5719140335625293,0.14538434410796447,relu,128,0.25,50,512,6,sigmoid,0.001,SGD,triangle
10,0.2932407873518327,0.30320487010712716,0.16124525812326693,0.4615936460448246,relu,128,0.25,50,256,2,sigmoid,0.001,Adam,brick
12,0.2928960673949298,0.3009852165100621,0.1641595126951442,0.4593423377065098,relu,128,0.25,50,256,2,sigmoid,0.001,Adam,triangle
50,0.5651041982220668,0.14478958617238438,0.5691078141623852,0.14466722952384575,relu,128,0.25,50,256,2,sigmoid,0.001,SGD,brick
50,0.5418681221849778,0.14609521568990222,0.54675239090826,0.1462964190571916,relu,128,0.25,50,256,2,sigmoid,0.001,SGD,triangle
9,0.2669621846255134,0.27739239615552563,0.23780644904164708,0.3267010800978717,relu,128,0.25,50,256,4,sigmoid,0.001,Adam,brick
10,0.2702435915376626,0.25718552633827807,0.2423001659267089,0.3206879490730809,relu,128,0.25,50,256,4,sigmoid,0.001,Adam,triangle
50,0.5387856165568033,0.1482363991877612,0.544120172659556,0.14808366024026684,relu,128,0.25,50,256,4,sigmoid,0.001,SGD,brick
50,0.540129495602028,0.1481303581420113,0.5480200274317872,0.14822066911295348,relu,128,0.25,50,256,4,sigmoid,0.001,SGD,triangle
8,0.26670589341836815,0.26951464075668186,0.24381384136630038,0.32065393877964393,relu,128,0.25,50,256,6,sigmoid,0.001,Adam,brick
8,0.27491151117811014,0.2381429531994988,0.25114762315563127,0.30220228959532347,relu,128,0.25,50,256,6,sigmoid,0.001,Adam,triangle
50,0.5991032591053084,0.14173711544158413,0.6009762368950189,0.14199589251303205,relu,128,0.25,50,256,6,sigmoid,0.001,SGD,brick
50,0.5848084851807239,0.14344889539129593,0.5888082992796805,0.14350374042987823,relu,128,0.25,50,256,6,sigmoid,0.001,SGD,triangle
12,0.44104844916100594,0.34153112243203554,0.05961981087046511,0.7631572075918609,relu,128,0.25,80,512,2,sigmoid,0.001,Adam,brick
12,0.3685452266066682,0.328849163125543,0.09584453833453796,0.6362423394240585,relu,128,0.25,80,512,2,sigmoid,0.001,Adam,triangle
80,0.3051968894752802,0.20248495801991107,0.31122323578479244,0.20100663427044363,relu,128,0.25,80,512,2,sigmoid,0.001,SGD,brick
80,0.37566018864220263,0.17212292376686544,0.3830607568516451,0.17187179537380443,relu,128,0.25,80,512,2,sigmoid,0.001,SGD,triangle
11,0.3196525275707245,0.30413593556366714,0.16827089821591096,0.4939501916660982,relu,128,0.25,80,512,4,sigmoid,0.001,Adam,brick
10,0.2676601462504443,0.27453915336552787,0.22987703453092015,0.34111224845343946,relu,128,0.25,80,512,4,sigmoid,0.001,Adam,triangle
80,0.2859310852546318,0.21831879808622248,0.2954187901581035,0.21495782540125005,relu,128,0.25,80,512,4,sigmoid,0.001,SGD,brick
80,0.2813974542945039,0.22558393168683147,0.2910158616655013,0.2241625844263563,relu,128,0.25,80,512,4,sigmoid,0.001,SGD,triangle
11,0.2672601482447456,0.2667788413225436,0.23695030165653602,0.3386533570055868,relu,128,0.25,80,512,6,sigmoid,0.001,Adam,brick
11,0.2790668524947821,0.2362062863859476,0.23908469489976472,0.3291009828156116,relu,128,0.25,80,512,6,sigmoid,0.001,Adam,triangle
80,0.322384342843411,0.19108515159756528,0.3336963770436306,0.1883432067492429,relu,128,0.25,80,512,6,sigmoid,0.001,SGD,brick
80,0.5077067859032575,0.1511148541581397,0.5133211846445122,0.1511686698478811,relu,128,0.25,80,512,6,sigmoid,0.001,SGD,triangle
12,0.3312080303827922,0.3175275997788298,0.11911085481737174,0.569808353396023,relu,128,0.25,80,256,2,sigmoid,0.001,Adam,brick
14,0.33726637562115985,0.315729525159387,0.12377263810120377,0.5521795060120377,relu,128,0.25,80,256,2,sigmoid,0.001,Adam,triangle
80,0.43027343469507556,0.16411765445681178,0.4382028977076213,0.16388760477888817,relu,128,0.25,80,256,2,sigmoid,0.001,SGD,brick
80,0.36227067019425185,0.17835593778713077,0.3738866302312589,0.17784323645573036,relu,128,0.25,80,256,2,sigmoid,0.001,SGD,triangle
12,0.2902054465284534,0.2833606425453635,0.19744675065956863,0.4147241436967663,relu,128,0.25,80,256,4,sigmoid,0.001,Adam,brick
13,0.2693918312297148,0.26880644174183116,0.23374487459659576,0.3318627225417717,relu,128,0.25,80,256,4,sigmoid,0.001,Adam,triangle
80,0.32579806739208744,0.19480355025506488,0.3389795381648868,0.19254973910602868,relu,128,0.25,80,256,4,sigmoid,0.001,SGD,brick
80,0.37637655816826165,0.17224635826606377,0.39068082676214333,0.17122704988601162,relu,128,0.25,80,256,4,sigmoid,0.001,SGD,triangle
11,0.26805953710686925,0.2622557779153188,0.24042018780521318,0.3288746704073513,relu,128,0.25,80,256,6,sigmoid,0.001,Adam,brick
11,0.2769564080472086,0.23837074432887284,0.24260363245711608,0.3227643943300434,relu,128,0.25,80,256,6,sigmoid,0.001,Adam,triangle
80,0.3313637580357346,0.18673369609842114,0.3459409177303314,0.18394367016997992,relu,128,0.25,80,256,6,sigmoid,0.001,SGD,brick
80,0.544286729073992,0.14680860644462063,0.5479097144276488,0.14688361538391487,relu,128,0.25,80,256,6,sigmoid,0.001,SGD,triangle
4,0.3639419856024723,0.3198704000781564,0.08538039174734377,0.612518192506304,tanh,64,0.0,20,512,2,sigmoid,0.001,Adam,brick
4,0.2987869948733087,0.2988418206280353,0.14611010019685708,0.44822732256908043,tanh,64,0.0,20,512,2,sigmoid,0.001,Adam,triangle
20,0.31282656333025766,0.19782258745502024,0.3164791581677456,0.19648352206922046,tanh,64,0.0,20,512,2,sigmoid,0.001,SGD,brick
20,0.3189879264317307,0.19540794807321885,0.3226159051352856,0.19432405601529515,tanh,64,0.0,20,512,2,sigmoid,0.001,SGD,triangle
4,0.28592077715724123,0.26492156292877944,0.23251107130564896,0.32321661827610987,tanh,64,0.0,20,512,4,sigmoid,0.001,Adam,brick
4,0.3233808910145479,0.28753983506969377,0.17410088374334223,0.41322190036960676,tanh,64,0.0,20,512,4,sigmoid,0.001,Adam,triangle
20,0.26978834061061635,0.24504230565884533,0.27007177296806784,0.2450939259108375,tanh,64,0.0,20,512,4,sigmoid,0.001,SGD,brick
20,0.2771955144171621,0.23086590948058108,0.2778559537494884,0.23004278949662751,tanh,64,0.0,20,512,4,sigmoid,0.001,SGD,triangle
5,0.2638522842351128,0.26489542161717133,0.2649536705484577,0.26601151216263863,tanh,64,0.0,20,512,6,sigmoid,0.001,Adam,brick
4,0.2792913358585507,0.2545221807325588,0.2558423783264908,0.28331923601674097,tanh,64,0.0,20,512,6,sigmoid,0.001,Adam,triangle
20,0.266036273802028,0.2544952774164723,0.2655632101437625,0.256130925580567,tanh,64,0.0,20,512,6,sigmoid,0.001,SGD,brick
20,0.268176920858084,0.24815431061912985,0.26817926939796,0.2492798844388887,tanh,64,0.0,20,512,6,sigmoid,0.001,SGD,triangle
4,0.28141677321172226,0.29046207140473757,0.17975794684653187,0.3774460367127961,tanh,64,0.0,20,256,2,sigmoid,0.001,Adam,brick
5,0.2782045222964941,0.28174933089929466,0.1780004366940143,0.37710218102324244,tanh,64,0.0,20,256,2,sigmoid,0.001,Adam,triangle
20,0.3402602859571868,0.183750215698691,0.3462144405234094,0.18242997164819755,tanh,64,0.0,20,256,2,sigmoid,0.001,SGD,brick
20,0.3685672569508646,0.1757147756277346,0.37500615973098606,0.1744279139766506,tanh,64,0.0,20,256,2,sigmoid,0.001,SGD,triangle
5,0.27299481045966056,0.26409078988374446,0.2529575918235031,0.2784004012743632,tanh,64,0.0,20,256,4,sigmoid,0.001,Adam,brick
4,0.2716294544584611,0.26822690110580594,0.24359960824835533,0.28471581550205455,tanh,64,0.0,20,256,4,sigmoid,0.001,Adam,triangle
20,0.282448399885028,0.22261222758713892,0.28358519836968066,0.2217179247561623,tanh,64,0.0,20,256,4,sigmoid,0.001,SGD,brick
20,0.2890109343855989,0.21625013006668464,0.29100053333768655,0.21533584711598416,tanh,64,0.0,20,256,4,sigmoid,0.001,SGD,triangle
5,0.26349202558106066,0.2647246706719492,0.2635858976373486,0.2635819444469377,tanh,64,0.0,20,256,6,sigmoid,0.001,Adam,brick
5,0.2712148217593922,0.27411463213901893,0.24967580858398886,0.2853422281788845,tanh,64,0.0,20,256,6,sigmoid,0.001,Adam,triangle
20,0.2713286718901466,0.23871918168722414,0.2716771370055629,0.23872646630979052,tanh,64,0.0,20,256,6,sigmoid,0.001,SGD,brick
20,0.2776765817520665,0.22960752862341263,0.27869705300705105,0.2289395811511021,tanh,64,0.0,20,256,6,sigmoid,0.001,SGD,triangle
7,0.4875314048692292,0.3444736991442886,0.008574815567436755,0.940700325311399,tanh,64,0.0,50,512,2,sigmoid,0.001,Adam,brick
7,0.42484547577652276,0.3357738180487764,0.026240460538104467,0.841943530475392,tanh,64,0.0,50,512,2,sigmoid,0.001,Adam,triangle
50,0.26623106353423176,0.2579752440546073,0.2654411892096202,0.2597078359594532,tanh,64,0.0,50,512,2,sigmoid,0.001,SGD,brick
50,0.2663113714433184,0.2534570062861723,0.26565148783665077,0.2553049933676626,tanh,64,0.0,50,512,2,sigmoid,0.001,SGD,triangle
7,0.49806007333830293,0.3325340747833252,0.0295348461059963,0.8445367111879236,tanh,64,0.0,50,512,4,sigmoid,0.001,Adam,brick
7,0.46190235661525353,0.32528849910287294,0.03225662416833289,0.8246385910931755,tanh,64,0.0,50,512,4,sigmoid,0.001,Adam,triangle
50,0.26357827058025435,0.2613200396299362,0.26208557159292933,0.2642112064595316,tanh,64,0.0,50,512,4,sigmoid,0.001,SGD,brick
50,0.2639629753196941,0.2606221177414352,0.26330531286258324,0.262534944450154,tanh,64,0.0,50,512,4,sigmoid,0.001,SGD,triangle
9,0.26556114472594916,0.271886452740314,0.2643224100271861,0.26430118902056826,tanh,64,0.0,50,512,6,sigmoid,0.001,Adam,brick
6,0.3692597109897464,0.30552123633085515,0.1483560996312721,0.4816068399186228,tanh,64,0.0,50,512,6,sigmoid,0.001,Adam,triangle
50,0.2626757382177839,0.2621784283249986,0.26174088552886365,0.2647351657643038,tanh,64,0.0,50,512,6,sigmoid,0.001,SGD,brick
50,0.26313020025982575,0.26172874488082587,0.2628123158333348,0.2634235795806436,tanh,64,0.0,50,512,6,sigmoid,0.001,SGD,triangle
7,0.38905511942564275,0.32337738252153586,0.04668145393039666,0.748751537472594,tanh,64,0.0,50,256,2,sigmoid,0.001,Adam,brick
9,0.3721267727075839,0.3139744593816645,0.05952088870838577,0.7008566575891831,tanh,64,0.0,50,256,2,sigmoid,0.001,Adam,triangle
50,0.2677178751019871,0.2520839341130911,0.2667540972139321,0.2540169700103648,tanh,64,0.0,50,256,2,sigmoid,0.001,SGD,brick
50,0.2686934588002224,0.24460376360837152,0.2686155204679452,0.24582287143258488,tanh,64,0.0,50,256,2,sigmoid,0.001,SGD,triangle
8,0.3733519339093975,0.30132245959020126,0.11067019402980804,0.5647073329663744,tanh,64,0.0,50,256,4,sigmoid,0.001,Adam,brick
8,0.36960302790006,0.31546496176252176,0.08493929590080299,0.6308082061655381,tanh,64,0.0,50,256,4,sigmoid,0.001,Adam,triangle
50,0.26464320923767837,0.2592579345492756,0.2635955249561983,0.2616383854080649,tanh,64,0.0,50,256,4,sigmoid,0.001,SGD,brick
50,0.265698407794915,0.25470705388807785,0.2649412949879964,0.25640716038498224,tanh,64,0.0,50,256,4,sigmoid,0.001,SGD,triangle
16,0.2794838308119306,0.281721888219609,0.22443970833338944,0.32632822733299405,tanh,64,0.0,50,256,6,sigmoid,0.001,Adam,brick
8,0.338942616593604,0.30226347902241874,0.14959572752316794,0.4750615872588812,tanh,64,0.0,50,256,6,sigmoid,0.001,Adam,triangle
50,0.26332741625168743,0.2601635970321356,0.26267273081283943,0.2621994509416468,tanh,64,0.0,50,256,6,sigmoid,0.001,SGD,brick
50,0.26395387859905467,0.2581547498703003,0.26377084559085323,0.2599111047445559,tanh,64,0.0,50,256,6,sigmoid,0.001,SGD,triangle
10,0.5562644110006445,0.34921764567786573,0.0029746646098062104,0.9782478178248686,tanh,64,0.0,80,512,2,sigmoid,0.001,Adam,brick
10,0.4909540157692105,0.34902247085290794,0.007989815472826069,0.9462434310539096,tanh,64,0.0,80,512,2,sigmoid,0.001,Adam,triangle
80,0.26376936248704497,0.26179037842096065,0.26204293089754443,0.2645253699784185,tanh,64,0.0,80,512,2,sigmoid,0.001,SGD,brick
80,0.26403887365378587,0.2604170906193116,0.26297667622566223,0.26299461079578773,tanh,64,0.0,80,512,2,sigmoid,0.001,SGD,triangle
10,0.5578254426226896,0.34159378619755015,0.004500370819632914,0.9690538691539391,tanh,64,0.0,80,512,4,sigmoid,0.001,Adam,brick
10,0.5465702437887004,0.3357096466363645,0.007573465688848028,0.9516007830114925,tanh,64,0.0,80,512,4,sigmoid,0.001,Adam,triangle
80,0.2627412600844514,0.2623271267203724,0.2607278411879259,0.26534805578344006,tanh,64,0.0,80,512,4,sigmoid,0.001,SGD,brick
80,0.26290980565781685,0.26200005324447856,0.26168687144915265,0.26466316101597803,tanh,64,0.0,80,512,4,sigmoid,0.001,SGD,triangle
13,0.28928335332402993,0.28887001030585346,0.2232495616464054,0.34514521734387266,tanh,64,0.0,80,512,6,sigmoid,0.001,Adam,brick
10,0.5288332607231888,0.3262008013678532,0.027171730337774053,0.865103656170415,tanh,64,0.0,80,512,6,sigmoid,0.001,Adam,triangle
80,0.26222822654481026,0.26235087069810603,0.26075274161264006,0.2653477039991641,tanh,64,0.0,80,512,6,sigmoid,0.001,SGD,brick
80,0.2626159045041776,0.26205433554509105,0.2617574994470559,0.26438211167559905,tanh,64,0.0,80,512,6,sigmoid,0.001,SGD,triangle
10,0.46182643315371347,0.33746713341451157,0.013750735816417956,0.9112865270352831,tanh,64,0.0,80,256,2,sigmoid,0.001,Adam,brick
12,0.4249579888932845,0.3326217684091306,0.02577303766327746,0.8486413067462397,tanh,64,0.0,80,256,2,sigmoid,0.001,Adam,triangle
80,0.2645818439184451,0.25962211922103284,0.263561407140657,0.2620948985511181,tanh,64,0.0,80,256,2,sigmoid,0.001,SGD,brick
80,0.2658129223421508,0.2563594418997858,0.26474811458120157,0.25876065445881263,tanh,64,0.0,80,256,2,sigmoid,0.001,SGD,triangle
11,0.4693686319332497,0.33171597356889765,0.032878730884369683,0.8285430576287064,tanh,64,0.0,80,256,4,sigmoid,0.001,Adam,brick
10,0.4191571912344764,0.31922751022320167,0.05392851870433957,0.7372645338376363,tanh,64,0.0,80,256,4,sigmoid,0.001,Adam,triangle
80,0.2628965681674434,0.2617729998686734,0.26217248159296375,0.263847200309529,tanh,64,0.0,80,256,4,sigmoid,0.001,SGD,brick
80,0.26352137093450506,0.2605259701901791,0.26279784359183966,0.2625705927026038,tanh,64,0.0,80,256,4,sigmoid,0.001,SGD,triangle
9,0.2644149468225591,0.25910766919453937,0.2624405242648779,0.26491867035043004,tanh,64,0.0,80,256,6,sigmoid,0.001,Adam,brick
12,0.40163684417219725,0.30718372557677476,0.10679824182800218,0.5996848905787748,tanh,64,0.0,80,256,6,sigmoid,0.001,Adam,triangle
80,0.26210977166306737,0.2622470236292072,0.2618421199274998,0.2639533012521033,tanh,64,0.0,80,256,6,sigmoid,0.001,SGD,brick
80,0.26265666064094095,0.2614460356679617,0.2625915881465463,0.26308288585905937,tanh,64,0.0,80,256,6,sigmoid,0.001,SGD,triangle
3,0.2963334824524674,0.2948041108309054,0.17011096372323878,0.4115844094285778,tanh,64,0.1,20,512,2,sigmoid,0.001,Adam,brick
4,0.29493578684096244,0.2934616377540663,0.15012935227623173,0.4404425597658344,tanh,64,0.1,20,512,2,sigmoid,0.001,Adam,triangle
20,0.3166720125020719,0.1954138702621647,0.32277872281916004,0.19326024750868478,tanh,64,0.1,20,512,2,sigmoid,0.001,SGD,brick
20,0.33527377539989994,0.18583796450904772,0.3438486386747921,0.18354110595057993,tanh,64,0.1,20,512,2,sigmoid,0.001,SGD,triangle
4,0.32913897843921885,0.3085566227342568,0.18221654085551992,0.40924612505763186,tanh,64,0.1,20,512,4,sigmoid,0.001,Adam,brick
4,0.3108123166888368,0.30034570132984834,0.18380883014669605,0.3950212106985204,tanh,64,0.1,20,512,4,sigmoid,0.001,Adam,triangle
20,0.268754290599449,0.2467651086695054,0.2720058729835585,0.24388028243008783,tanh,64,0.1,20,512,4,sigmoid,0.001,SGD,brick
20,0.2735766306811688,0.2362894100301406,0.27845476246347617,0.2323423846095216,tanh,64,0.1,20,512,4,sigmoid,0.001,SGD,triangle
7,0.26571544887972814,0.2666257088090859,0.2706743905357286,0.2645253796203464,tanh,64,0.1,20,512,6,sigmoid,0.001,Adam,brick
4,0.2886278307905384,0.2924728808449764,0.23758881875112944,0.31571948878905354,tanh,64,0.1,20,512,6,sigmoid,0.001,Adam,triangle
20,0.26577812024191316,0.2582934300104777,0.26865923404693604,0.25388069655380996,tanh,64,0.1,20,512,6,sigmoid,0.001,SGD,brick
20,0.2670396659888473,0.2507216226236493,0.27295057563220754,0.24432260236319372,tanh,64,0.1,20,512,6,sigmoid,0.001,SGD,triangle
4,0.2799029099006279,0.28676744068370147,0.1795508619032654,0.3833051440762539,tanh,64,0.1,20,256,2,sigmoid,0.001,Adam,brick
6,0.2860063086537754,0.29405537481401484,0.15776911816176245,0.418591253897723,tanh,64,0.1,20,256,2,sigmoid,0.001,Adam,triangle
20,0.3354146293565339,0.18679055951389612,0.342920030448951,0.18520028830743304,tanh,64,0.1,20,256,2,sigmoid,0.001,SGD,brick
20,0.36204014104955334,0.17671084637735404,0.3716180768667483,0.1750145458123263,tanh,64,0.1,20,256,2,sigmoid,0.001,SGD,triangle
5,0.27006176873749377,0.28814654023039576,0.2516162731483871,0.2828378952017017,tanh,64,0.1,20,256,4,sigmoid,0.001,Adam,brick
4,0.26509085005404903,0.26298275239327373,0.261034042227502,0.2709898247438319,tanh,64,0.1,20,256,4,sigmoid,0.001,Adam,triangle
20,0.27513374475871816,0.2341303898423326,0.2807164040266299,0.2299620275403939,tanh,64,0.1,20,256,4,sigmoid,0.001,SGD,brick
20,0.2976433675663144,0.20915147399201112,0.3096837214395112,0.20422356561118482,tanh,64,0.1,20,256,4,sigmoid,0.001,SGD,triangle
4,0.2645096568500294,0.2740643591273065,0.27118465947169884,0.26406800396302166,tanh,64,0.1,20,256,6,sigmoid,0.001,Adam,brick
5,0.26472023246335047,0.2654004149577197,0.2628984223393833,0.2704053661402534,tanh,64,0.1,20,256,6,sigmoid,0.001,Adam,triangle
20,0.27172551026531294,0.2418052796639648,0.2775706292367449,0.2368460841038648,tanh,64,0.1,20,256,6,sigmoid,0.001,SGD,brick
20,0.2762974342879127,0.23334792548534916,0.2851155073034997,0.22591905062105141,tanh,64,0.1,20,256,6,sigmoid,0.001,SGD,triangle
7,0.4875931003514458,0.3447058007997625,0.01042096764214483,0.9296417224640939,tanh,64,0.1,50,512,2,sigmoid,0.001,Adam,brick
7,0.4141337164476806,0.3347067277805478,0.033472365608402325,0.8078106898887485,tanh,64,0.1,50,512,2,sigmoid,0.001,Adam,triangle
50,0.2668750455566481,0.25631878276666004,0.2668440330262278,0.2580721857501011,tanh,64,0.1,50,512,2,sigmoid,0.001,SGD,brick
50,0.2670215642919727,0.2544799993435542,0.26732753655489755,0.2554194804500131,tanh,64,0.1,50,512,2,sigmoid,0.001,SGD,triangle
7,0.48770473167008044,0.3326343747915006,0.03711146970882135,0.8087301698385501,tanh,64,0.1,50,512,4,sigmoid,0.001,Adam,brick
7,0.4540939839447246,0.32754629675079794,0.05291977517452894,0.7494205142937455,tanh,64,0.1,50,512,4,sigmoid,0.001,Adam,triangle
50,0.26409323075238395,0.26308008736255123,0.26500506611431346,0.2630265501199984,tanh,64,0.1,50,512,4,sigmoid,0.001,SGD,brick
50,0.26446543195668387,0.2636879104025224,0.2664538633589651,0.2611962077664394,tanh,64,0.1,50,512,4,sigmoid,0.001,SGD,triangle
12,0.26529957733902276,0.26699727715230454,0.27180401834787105,0.2647520292039011,tanh,64,0.1,50,512,6,sigmoid,0.001,Adam,brick
7,0.44791880834336373,0.31535186428649753,0.0832980847826191,0.6599425416366727,tanh,64,0.1,50,512,6,sigmoid,0.001,Adam,triangle
50,0.2628067369554557,0.2669900293443717,0.2657385678852306,0.262730656301274,tanh,64,0.1,50,512,6,sigmoid,0.001,SGD,brick
50,0.26359228059357287,0.26688798677687553,0.2660885523347294,0.2627030792189579,tanh,64,0.1,50,512,6,sigmoid,0.001,SGD,triangle
8,0.4113217750016381,0.3259061645059025,0.03425920290835932,0.8033976169193492,tanh,64,0.1,50,256,2,sigmoid,0.001,Adam,brick
8,0.34844790662036224,0.3154684474655226,0.08435272995163412,0.6165391113243851,tanh,64,0.1,50,256,2,sigmoid,0.001,Adam,triangle
50,0.2678758139703788,0.25096183518568677,0.26865770185694976,0.2514995348219778,tanh,64,0.1,50,256,2,sigmoid,0.001,SGD,brick
50,0.26953675524861204,0.24482944636952644,0.27123989047957403,0.24473509192466736,tanh,64,0.1,50,256,2,sigmoid,0.001,SGD,triangle
9,0.40793398314831303,0.3149363158964643,0.06580969515968771,0.6991928021113077,tanh,64,0.1,50,256,4,sigmoid,0.001,Adam,brick
9,0.38729089849135456,0.31296826227038516,0.10155870663184746,0.5977549249050664,tanh,64,0.1,50,256,4,sigmoid,0.001,Adam,triangle
50,0.2643025266189201,0.26207731634962794,0.2666991782539031,0.2604345883808884,tanh,64,0.1,50,256,4,sigmoid,0.001,SGD,brick
50,0.26493796589327795,0.26122694477146746,0.2683760032934301,0.25756193843542363,tanh,64,0.1,50,256,4,sigmoid,0.001,SGD,triangle
12,0.266802917508518,0.2760801338681988,0.2670086248248231,0.2684745566517699,tanh,64,0.1,50,256,6,sigmoid,0.001,Adam,brick
10,0.33322370344517277,0.29877859061839535,0.16912616643251158,0.4379422536083296,tanh,64,0.1,50,256,6,sigmoid,0.001,Adam,triangle
50,0.2636942074579351,0.26575620034161734,0.26706694621665805,0.26092584226645676,tanh,64,0.1,50,256,6,sigmoid,0.001,SGD,brick
50,0.2643236535436967,0.26446469566401315,0.268245923168519,0.25842997022703584,tanh,64,0.1,50,256,6,sigmoid,0.001,SGD,triangle
10,0.5553247239075455,0.3517138052220438,0.0036929635531908157,0.9735428772720636,tanh,64,0.1,80,512,2,sigmoid,0.001,Adam,brick
10,0.48525799372616935,0.3483002577342239,0.011369446749050244,0.9265610376993815,tanh,64,0.1,80,512,2,sigmoid,0.001,Adam,triangle
80,0.26449818295591015,0.261850305632049,0.2634165333766563,0.26391148800943415,tanh,64,0.1,80,512,2,sigmoid,0.001,SGD,brick
80,0.2641040086746216,0.2612892412671856,0.26468797758513807,0.262393571582495,tanh,64,0.1,80,512,2,sigmoid,0.001,SGD,triangle
10,0.5514310680183709,0.32667454317504285,0.016417549448270424,0.906366930288427,tanh,64,0.1,80,512,4,sigmoid,0.001,Adam,brick
10,0.5360370231609718,0.33183125479548586,0.021806632625121697,0.8844529752637825,tanh,64,0.1,80,512,4,sigmoid,0.001,Adam,triangle
80,0.26279499951530905,0.2648322547183317,0.26283689807443056,0.2648803954030953,tanh,64,0.1,80,512,4,sigmoid,0.001,SGD,brick
80,0.26262153305259406,0.2658642845995286,0.2653246387547138,0.26334114752563775,tanh,64,0.1,80,512,4,sigmoid,0.001,SGD,triangle
16,0.2678687438076618,0.2607661809991388,0.27571391825582464,0.26348960633371393,tanh,64,0.1,80,512,6,sigmoid,0.001,Adam,brick
11,0.4887341728397444,0.3181382961132947,0.06767279377170637,0.7237530093567044,tanh,64,0.1,80,512,6,sigmoid,0.001,Adam,triangle
80,0.26248812792347925,0.2671259063131669,0.26373029105803547,0.26483626926646514,tanh,64,0.1,80,512,6,sigmoid,0.001,SGD,brick
80,0.2630660457938325,0.26759053445329856,0.2657821271933761,0.26341699852662925,tanh,64,0.1,80,512,6,sigmoid,0.001,SGD,triangle
11,0.4691125224618351,0.338363483840344,0.013334517148049438,0.915538937437768,tanh,64,0.1,80,256,2,sigmoid,0.001,Adam,brick
12,0.4055550338006487,0.3297554961606568,0.038030422128298706,0.7939710021018982,tanh,64,0.1,80,256,2,sigmoid,0.001,Adam,triangle
80,0.2649487309596118,0.2606876632746528,0.26492588747950163,0.26177140719750347,tanh,64,0.1,80,256,2,sigmoid,0.001,SGD,brick
80,0.2653395948456783,0.25758911143330965,0.26626679067518194,0.2590867292647268,tanh,64,0.1,80,256,2,sigmoid,0.001,SGD,triangle
11,0.4651236756175172,0.3255581429191664,0.03694177908348102,0.8090114102644079,tanh,64,0.1,80,256,4,sigmoid,0.001,Adam,brick
10,0.3984806695405175,0.32012862083958643,0.08563159639928855,0.6437481092471703,tanh,64,0.1,80,256,4,sigmoid,0.001,Adam,triangle
80,0.2632778152531269,0.2640504016011369,0.26481344828418657,0.2634870182065403,tanh,64,0.1,80,256,4,sigmoid,0.001,SGD,brick
80,0.26355620751193926,0.2650374799382453,0.2673028777627384,0.26201602056914686,tanh,64,0.1,80,256,4,sigmoid,0.001,SGD,triangle
21,0.29932819394504323,0.2874919760460947,0.2161735600116206,0.3618183603473738,tanh,64,0.1,80,256,6,sigmoid,0.001,Adam,brick
12,0.39396602733462466,0.29673688610394794,0.1298765998845007,0.5427326221092075,tanh,64,0.1,80,256,6,sigmoid,0.001,Adam,triangle
80,0.2625758677136664,0.26733385640032153,0.2657872865013048,0.2631842932280372,tanh,64,0.1,80,256,6,sigmoid,0.001,SGD,brick
80,0.2631010220331304,0.2672499242950888,0.2671731646154441,0.2628375695032232,tanh,64,0.1,80,256,6,sigmoid,0.001,SGD,triangle
4,0.34466105173615846,0.3117992901334576,0.10527401256795023,0.5654939074142307,tanh,64,0.25,20,512,2,sigmoid,0.001,Adam,brick
4,0.2938675757716684,0.29790814074815486,0.1666338139889287,0.41413353529630925,tanh,64,0.25,20,512,2,sigmoid,0.001,Adam,triangle
20,0.31986568546762656,0.19386604924996695,0.3284594819826238,0.19149884815309562,tanh,64,0.25,20,512,2,sigmoid,0.001,SGD,brick
20,0.31870441051090465,0.19806671814591276,0.3297395671115202,0.19535094674895792,tanh,64,0.25,20,512,2,sigmoid,0.001,SGD,triangle
4,0.33960432456988915,0.32123978991134494,0.1731837929463854,0.4359100016893125,tanh,64,0.25,20,512,4,sigmoid,0.001,Adam,brick
4,0.29706112835921494,0.30596016026010703,0.20906276095147228,0.3616350538590375,tanh,64,0.25,20,512,4,sigmoid,0.001,Adam,triangle
20,0.2699415689589931,0.24793971782805874,0.2783215548477921,0.23877672091418622,tanh,64,0.25,20,512,4,sigmoid,0.001,SGD,brick
20,0.2765776415665944,0.23212657693554373,0.29097067024193557,0.2223896255680159,tanh,64,0.25,20,512,4,sigmoid,0.001,SGD,triangle
3,0.26898296323477056,0.272693662666807,0.2860209275694454,0.26517662347531784,tanh,64,0.25,20,512,6,sigmoid,0.001,Adam,brick
5,0.28096967760254354,0.30484579357446406,0.24897043494617238,0.3095502029446995,tanh,64,0.25,20,512,6,sigmoid,0.001,Adam,triangle
20,0.26743706534890566,0.26926179668482614,0.2773059851983014,0.2512618198114283,tanh,64,0.25,20,512,6,sigmoid,0.001,SGD,brick
